name,movieId
JohnPolson,5564
Danis Tanovic,4967
Robert Harmon,5883
Bill Corcoran,5832
Michael Kruzan,95740
Olivier Assayas,68967
Olivier Assayas,50912
Olivier Assayas,6757
Agustín Díaz Yanes,6690
PaulyShore,31724
MarkMylod,90576
MarkMylod,27478
Zacharias Kunuk,5417
Mort Nathan,49526
Mort Nathan,6249
AndrzejSekula,27482
Marc Forster,63113
Marc Forster,103249
Marc Forster,8970
Marc Forster,39427
Marc Forster,56607
Marc Forster,46976
Marc Forster,5015
Stephen Chow,31878
Stephen Chow,6618
Pete Jones,5256
Sylvain Chomet,81018
Sylvain Chomet,6773
Johnnie To,6506
 Ka-Fai Wai,6506
Ondrej Trojan,31903
CraigMcCracken,5460
EricBress,7254
 J.Mackye Gruber,7254
Kevin Donovan,5621
MennoMeyjes,55732
MennoMeyjes,5993
DJPooh,4895
George Clooney,89804
George Clooney,108928
George Clooney,58839
George Clooney,39292
George Clooney,6003
Ryosuke Hashiguchi,5534
Chatrichalerm Yukol,7248
BarrySkolnick,5134
Laetitia Colombani,6163
Lucy Walker,83293
Lucy Walker,6963
Rintaro,5072
Louis Leterrier,60040
Louis Leterrier,76175
Louis Leterrier,102903
Louis Leterrier,152091
Louis Leterrier,33437
Louis Leterrier,36519
Louis Leterrier,5574
Jae-young Kwak,27523
Marcus Raboy,5874
Perry AndelinBlake,5501
Sturla Gunnarsson,5083
Patricia Cardoso,5685
Alejandro Agresti,45668
Alejandro Agresti,7456
DonMichaelPaul,5815
Chris Delaporte,8537
PascalPinon,8537
 Kelly Asbury,8360
 Conrad Vernon,67408
 Conrad Vernon,95105
 Conrad Vernon,8360
Niki Caro,129659
Niki Caro,39234
Niki Caro,6385
Mike Nawrocki,5629
Phil Vischer,5629
Dylan Kidd,5792
Will Finn,7374
 JohnSanford,7374
Shinobu Yaguchi,27544
RobMarshall,118997
RobMarshall,86880
RobMarshall,41571
RobMarshall,5991
Michael Criscione,140761
MichaelMeyer,140761
Gary Hardwick,6154
WolfgangBecker,7323
JacquesPerrin,76054
JacquesPerrin,6299
 Jacques Cluzaud,76054
 Jacques Cluzaud,6299
Michael Dowse,84950
Michael Dowse,104863
Michael Dowse,93443
Michael Dowse,27555
TomBrady,5942
LuckyMcKee,88272
LuckyMcKee,6063
Eli Roth,42723
Eli Roth,53435
Eli Roth,6707
CharlesStone III,8864
CharlesStone III,5941
AJSchnack,79029
AJSchnack,6375
Andreas Dresen,128616
Andreas Dresen,8070
ShariSpringerBerman,54780
ShariSpringerBerman,6620
 RobertPulcini,54780
 RobertPulcini,6620
JohnStainton,5462
LarryBlamire,7266
Jean-Xavier de Lestrade,6400
Ki-duk Kim,106204
Ki-duk Kim,8014
Ki-duk Kim,30803
Ki-duk Kim,33592
Thomas Riedelsheimer,7096
 Rob Letterman,8907
Wych Kaosayananda,5609
NeilBurger,108190
NeilBurger,84152
NeilBurger,5819
NeilBurger,47610
DanaBrown,6598
Keith Fulton,6062
 LouisPepe,6062
J.T.S.Moore,6679
Eric Till,6768
André Heller,6042
 OthmarSchmiderer,6042
Peter Hedges,55267
Peter Hedges,6881
SteveBox,38038
Michael O. Gallant,140745
CharlesS. Dutton,7315
Bo Welch,6951
SionSono,27604
Carlos Carrera,5818
JimMalone,5672
Marc Lawrence,51084
Marc Lawrence,72919
Marc Lawrence,115502
Marc Lawrence,5957
Tuck Tucker,5448
Richard Curtis,68073
Richard Curtis,104374
Richard Curtis,6942
Isabel Coixet,61075
Isabel Coixet,6770
Isabel Coixet,47202
Paul Justman,5820
VadimPerelman,7158
PeterSollett,62155
PeterSollett,6268
 Joe Ranft,45517
FernandoMeirelles,6016
FernandoMeirelles,36517
 Kátia Lund,6016
UweBoll,57326
UweBoll,6872
UweBoll,66808
UweBoll,42721
NirBergman,7349
J.J. Abrams,68358
J.J. Abrams,87306
J.J. Abrams,102445
J.J. Abrams,122886
J.J. Abrams,45186
AleksandrSokurov,5686
Rosanna Arquette,7358
NicolasPhilibert,6772
Wayne Kramer,7137
Wayne Kramer,43921
Alexander Witt,8861
Breck Eisner,74685
Breck Eisner,135532
Breck Eisner,32596
Fernando León de Aranoa,6571
Len Wiseman,95875
Len Wiseman,53972
Len Wiseman,6754
Len Wiseman,42738
Bille Woodruff,7142
Jeff Tremaine,81156
Jeff Tremaine,48322
Jeff Tremaine,98083
Jeff Tremaine,106062
Jeff Tremaine,5785
 Roger Gould,88345
 Roger Gould,95375
LindaMendoza,6295
Bob Odenkirk,7199
Billy Ray,6932
Billy Ray,51080
UlfMalmros,41912
MarkMoskowitz,6195
Marcus Nispel,6880
Marcus Nispel,52460
PaulMcGuigan,66171
PaulMcGuigan,8836
PaulMcGuigan,44665
Christine Jeffs,67267
Christine Jeffs,6883
Stephen Fry,27648
Chris Rock,118924
Chris Rock,6265
DannyPang,61465
DannyPang,6909
 Oxide ChunPang,61465
 Oxide ChunPang,6909
Eugene Jarecki,97393
Eugene Jarecki,5619
Eugene Jarecki,37240
Tim Johnson,130520
Tim Johnson,45431
 Karey Kirkpatrick,45431
Pitof,8666
Paul Feig,160080
Paul Feig,86833
Paul Feig,103372
Paul Feig,134368
Paul Feig,8982
Sam Jones,6306
Hannu Tuomainen,40597
Catherine Hardwicke,63992
Catherine Hardwicke,85397
Catherine Hardwicke,7285
Catherine Hardwicke,33672
Youssef Chahine,7789
 Amos Gitai,70927
 Amos Gitai,7789
 Alejandro González Iñárritu,70927
 Alejandro González Iñárritu,7789
Shôhei Imamura,7789
 Claude Lelouch,70927
 Claude Lelouch,7789
 Ken Loach,70927
 Ken Loach,7789
SamiraMakhmalbaf,7789
Mira Nair,71823
Mira Nair,7789
 Idrissa Ouedraogo,7789
SeanPenn,7789
 Danis Tanovic,7789
Peter Chung,27660
 Andrew R. Jones,27660
 Yoshiaki Kawajiri,27660
 Takeshi Koike,27660
MahiroMaeda,27660
 KôjiMorimoto,47404
 KôjiMorimoto,27660
Shinichirô Watanabe,27660
Per Fly,8133
AaronBlaise,6889
 Robert Walker,6889
Christian Charles,5670
Kirk R. Thatcher,52730
C.B. Harding,6005
Adam Thomas Anderegg,5622
Émile Gaudreault,6769
Jonathan Hensleigh,7439
GregMarcks,67361
GregMarcks,27674
Brian Dannelly,8366
ZachBraff,8784
JeffreyBlitz,54745
JeffreyBlitz,6331
Eytan Fox,98933
Eytan Fox,6762
Eytan Fox,32025
Peter Webber,7151
Peter Webber,50804
Ethan Coen,71464
Ethan Coen,61323
Ethan Coen,55820
Ethan Coen,143859
Ethan Coen,106766
Ethan Coen,82459
Ethan Coen,7367
 Joel Coen,71464
 Joel Coen,70927
 Joel Coen,61323
 Joel Coen,55820
 Joel Coen,143859
 Joel Coen,106766
 Joel Coen,82459
 Joel Coen,7367
 Joel Coen,50912
James Cox,6868
Olivier Dahan,52579
Olivier Dahan,27689
Gary Winick,65585
Gary Winick,78316
Gary Winick,7444
Gary Winick,49647
Marina de Van,108506
Marina de Van,6940
Alexandre Aja,79879
Alexandre Aja,44397
Alexandre Aja,114707
Alexandre Aja,33683
Mikael Håfström,84395
Mikael Håfström,53953
Mikael Håfström,27700
Mikael Håfström,40614
Paul Abascal,8835
Wai-Keung Lau,113416
Wai-Keung Lau,7981
Wai-Keung Lau,27802
 AlanMak,7981
 AlanMak,27802
Kenta Fukasaku,27704
Richard Day,6877
Richard Day,147037
Florent-EmilioSiri,32029
TomMcCarthy,59018
TomMcCarthy,85881
TomMcCarthy,142488
TomMcCarthy,130087
TomMcCarthy,6867
JoséPadilha,55721
JoséPadilha,108945
JoséPadilha,85342
JoséPadilha,6869
 Felipe Lacerda,6869
Patty Jenkins,7160
Jamie Johnson,8931
John Dullaghan,27713
Todd Graff,91873
Todd Graff,6568
Andrew Jarecki,82378
Andrew Jarecki,6380
 Richard LaGravenese,6327
 Richard LaGravenese,50912
Mark Decena,6875
RobbMoss,8625
Sam Green,8011
BillSiegel,8011
Michael Lembeck,69280
Michael Lembeck,49013
Michael Lembeck,74698
Michael Lembeck,7437
Pen-Ek Ratanaruang,27722
C. Jay Cox,7260
Stephen Hillenburg,8974
Mark Osborne,8974
Richard RayPerez,8753
 JoanSekler,8753
NuriBilge Ceylan,7172
Kerry Conran,8865
Marco Tullio Giordana,7767
J.M. Kenny,55031
HiroyukiMorita,27731
RobMcKittrick,37384
Michael Clancy,8918
 TomMcGrath,62999
 TomMcGrath,95105
 TomMcGrath,33615
Yôji Yamada,27741
Joon HoBong,63179
Joon HoBong,51709
Joon HoBong,107406
Joon HoBong,76091
Joon HoBong,31364
Jørgen Leth,8930
 Lars von Trier,70927
 Lars von Trier,8930
JeffSchaffer,7317
 AlecBerg,7317
 DavidMandel,7317
Mark Rosman,8643
Jeff Nathanson,8871
AdamMcKay,60756
AdamMcKay,107348
AdamMcKay,148626
AdamMcKay,79592
AdamMcKay,8641
AdamMcKay,46970
DavidS. Goyer,8985
DavidS. Goyer,52712
MichaelMayer,8667
MichaelMayer,48791
Francis Lawrence,86548
Francis Lawrence,56174
Francis Lawrence,135133
Francis Lawrence,116823
Francis Lawrence,106487
Francis Lawrence,31696
Gary Chapman,36397
Nicole Kassell,30820
John Curran,8813
John Curran,49772
SaraSugarman,7316
 Eli Roth,52281
 Eli Roth,68157
Nick Hurran,50954
Nick Hurran,8799
Guillaume Canet,54372
David Hillenbrand,6771
Scott Hillenbrand,6771
Mitch Rouse,31445
KimBartley,6935
 Donnacha O'Briain,6935
ZackSnyder,85510
ZackSnyder,103042
ZackSnyder,80615
ZackSnyder,136864
ZackSnyder,7360
ZackSnyder,60684
ZackSnyder,51662
TakashiShimizu,27798
TakashiShimizu,27772
TakashiShimizu,8947
TakashiShimizu,48591
YannSamuell,9010
RawsonMarshall Thurber,104211
RawsonMarshall Thurber,160271
RawsonMarshall Thurber,8528
 Joan Churchill,7171
NielsMueller,30846
Grant Harvey,27778
Jee-woon Kim,66785
Jee-woon Kim,82667
Jee-woon Kim,7982
RichardShepard,55116
RichardShepard,41716
Edgar Wright,103341
Edgar Wright,8874
Edgar Wright,79702
Edgar Wright,51255
Liam Lynch,49396
Liam Lynch,40946
DanielBurman,27783
Jean-FrançoisPouliot,8121
 Warren Coleman,49274
 JudyMorris,49274
DaveMcKean,37857
GuyMaddin,55063
GuyMaddin,27792
Jessy Terrero,8363
Phil Tippett,27793
MikeBigelow,34530
Tommy Wiseau,74754
Kazuhisa Takenouchi,27800
Liz Garbus,127164
Liz Garbus,6930
PrachyaPinkaew,66130
PrachyaPinkaew,27801
PrachyaPinkaew,45183
SiddiqBarmak,7177
Joe Nussbaum,50189
Joe Nussbaum,54734
Joe Nussbaum,89194
Joe Nussbaum,8642
Julian Fellowes,38994
Seth Gordon,54881
Seth Gordon,100390
Seth Gordon,87869
Seth Gordon,64032
Colin Trevorrow,95088
Colin Trevorrow,117529
Shainee Gabel,30848
Paul Dinello,46772
Stefan Fjeldmark,91355
 JesperMøller,91355
Garth Jennings,59141
Garth Jennings,33004
BobSmeaton,27812
 Frank Cvitanovich,27812
Clare Kilner,31433
ChristopheBarratier,27815
Hyung-raeShim,57223
Dan Harris,31114
EricBrevig,83177
EricBrevig,60514
Nathaniel Kahn,6945
Ryan Little,27816
ShaneBlack,102125
ShaneBlack,158238
ShaneBlack,38061
David Yates,81834
David Yates,160563
David Yates,88125
David Yates,54001
David Yates,34552
David Yates,69844
Nimród Antal,72762
Nimród Antal,52644
Nimród Antal,79057
Nimród Antal,31952
Chris Kentis,27822
Ian Iqbal Rashid,27826
Jared Hess,72224
Jared Hess,45666
Jared Hess,8376
GeoffreySax,48522
GeoffreySax,30894
DavidBowers,86014
DavidBowers,72209
DavidBowers,48982
Paul Haggis,55094
Paul Haggis,81788
Paul Haggis,33166
Sue Kramer,51094
Matthew Vaughn,54259
Matthew Vaughn,87232
Matthew Vaughn,76251
Matthew Vaughn,119145
Matthew Vaughn,27831
GaryPreisler,32666
Andrey Zvyagintsev,27834
Jacob Aaron Estes,27838
Shona Auerbach,8530
 Jennifer Abbott,27846
Dan Ollman,27850
SarahPrice,27850
 ChrisSmith,27850
Joss Whedon,89745
Joss Whedon,122892
Joss Whedon,34405
Billy Corben,82035
Billy Corben,133295
Billy Corben,50851
David Leland,6864
Dunia Ayaso,92004
 FélixSabroso,92004
CateShortland,33621
Matthew O'Callaghan,43869
PawelPawlikowski,102396
PawelPawlikowski,106452
PawelPawlikowski,33817
KayPollak,27857
Sebastián Cordero,32170
Adam Elliot,71899
Adam Elliot,32562
 JanPinkava,50872
Charlie Kaufman,62511
Mike Clattenburg,93320
Ömer FarukSorak,48501
Jeff Wadlow,58627
Jeff Wadlow,104241
Jeff Wadlow,36533
Dennis Gansel,62644
Dennis Gansel,33124
MichaelMcGowan,33826
StevePink,109372
StevePink,76077
StevePink,47518
Andrew Douglas,33085
Lexi Alexander,37731
David Hinton,96901
PeteMichels,36708
PeterShin,36708
Tetsuya Nomura,37830
 Takeshi Nozue,37830
Nick Love,27867
James Gartner,42730
Gil Kenan,62376
Gil Kenan,130448
Gil Kenan,46948
Christian Volckman,44849
James Wan,51927
James Wan,54787
James Wan,85788
James Wan,103688
James Wan,130634
James Wan,159858
James Wan,8957
MichaelSchorr,27876
Shôgo Furuya,8607
ZanaBriski,27878
 Ross Kauffman,27878
Ondi Timoner,27879
DavidSlade,78772
DavidSlade,55282
DavidSlade,44974
Steve Hickner,55768
Simon J.Smith,117851
Simon J.Smith,55768
Kevin Willmott,39398
Jessica Yu,30892
JoshuaMarston,8645
AleksiMäkelä,43391
Shane Carruth,99917
Shane Carruth,8914
MorganSpurlock,8464
Jonathan Caouette,79686
Jonathan Caouette,8938
Jehane Noujaim,9018
Petter Næss,41769
Tom Kuntz,61394
MikeMaguire,61394
Rian Johnson,68848
Rian Johnson,96610
Rian Johnson,44761
Terry George,30749
SusanStroman,42002
Bud Luckey,95375
Susannah Grant,50792
Stephen J. Anderson,88267
Stephen J. Anderson,52287
Everett Lewis,141124
 Joe Lia,141124
Tim Fywell,32289
Jaume Collet-Serra,70159
Jaume Collet-Serra,129937
Jaume Collet-Serra,109578
Jaume Collet-Serra,84601
Jaume Collet-Serra,158528
Jaume Collet-Serra,33164
DominicBrigstocke,78544
DominicBrigstocke,78160
Byron Howard,152081
Byron Howard,63859
 Chris Williams,115617
 Chris Williams,63859
David Jacobson,45382
Nathan Greno,112006
Nathan Greno,81847
Byron Howard,112006
Byron Howard,81847
Jean-François Richet,31420
Gabor Csupo,50601
TennysonBardwell,54251
Jim Hanon,46919
William Arntz,27899
Betsy Chasse,27899
Mark Vicente,27899
Angela Robinson,33830
 Jill Culton,48414
 AnthonyStacchi,114552
 AnthonyStacchi,48414
Jean-Marc Vallée,68269
Jean-Marc Vallée,106100
Jean-Marc Vallée,118900
Jean-Marc Vallée,40870
Shinji Aramaki,31184
Steven Foster,31184
Mary ElizabethMcGlynn,31184
 Frédéric Auburtin,50912
 EmmanuelBenbihy,50912
 Gurinder Chadha,50912
Sylvain Chomet,50912
 Isabel Coixet,50912
 Wes Craven,50912
 Alfonso Cuarón,50912
 Gérard Depardieu,50912
 Christopher Doyle,50912
 Vincenzo Natali,50912
 AlexanderPayne,50912
BrunoPodalydès,50912
 WalterSalles,70927
 WalterSalles,50912
 OliverSchmitz,50912
 NobuhiroSuwa,50912
 Daniela Thomas,50912
 Tom Tykwer,50912
 Gus VanSant,70927
 Gus VanSant,50912
FrankMiller,113573
FrankMiller,61401
FrankMiller,32587
Andrew Horn,31682
Bruce Hunt,36509
Vít Klusák,54419
 Filip Remunda,54419
Tony Giglio,47254
TimurBekmambetov,60072
TimurBekmambetov,95207
TimurBekmambetov,122888
TimurBekmambetov,31804
TimurBekmambetov,52950
Hatsuki Tsuji,8811
JosephMealey,8987
MichaelShoob,8987
LievSchreiber,36535
Scott Derrickson,64497
Scott Derrickson,97188
Scott Derrickson,37720
Florian Henckel von Donnersmarck,82202
Florian Henckel von Donnersmarck,44555
Judd Apatow,52973
Judd Apatow,99117
Judd Apatow,66509
Judd Apatow,134393
Judd Apatow,35836
MichaelMayhew,86504
Xan Cassavetes,60384
Jane Anderson,37855
AriePosin,34523
Duncan Tucker,42004
RobertSchwentke,70599
RobertSchwentke,103655
RobertSchwentke,81229
RobertSchwentke,130490
RobertSchwentke,37727
JoshStolberg,96530
JoshStolberg,39416
Sean Ellis,53318
Sean Ellis,55207
CraigBrewer,90343
CraigBrewer,51091
CraigBrewer,34271
Jennifer Flackett,58972
Mark Levin,58972
GyörgyPálfi,48231
Hendrik Hölzemann,121491
Mark Levin,42958
ChrisMiller,90647
ChrisMiller,53121
 Raman Hui,53121
Joe Wright,86190
Joe Wright,68932
Joe Wright,55052
Joe Wright,97936
Joe Wright,130450
Joe Wright,40629
PierreMorel,59369
PierreMorel,74851
PierreMorel,42718
Miranda July,89321
Miranda July,33880
Tetsuya Nakashima,84952
Tetsuya Nakashima,30867
GregMcLean,60471
GregMcLean,40723
Joachim Rønning,97057
Joachim Rønning,43419
 EspenSandberg,97057
 EspenSandberg,43419
Julian Jarrold,51834
EdithBecker,79006
 KevinBurns,79006
Gary David Goldberg,34336
Justin Lin,67923
Justin Lin,46335
Justin Lin,102716
Justin Lin,86644
Justin Lin,135569
Justin Lin,43556
John Gatins,39307
PhilMorrison,106883
PhilMorrison,34528
Tommy Lee Jones,85213
Tommy Lee Jones,41863
ShaneMeadows,52952
ShaneMeadows,40412
RichardBell,140739
Jon Kasdan,101415
Jon Kasdan,52668
JohnBonito,48596
Marco Kreuzpaintner,31408
Sam Fell,65577
 RobertStevenhagen,65577
Fruit Chan,33896
 TakashiMiike,33896
 Chan-wookPark,33896
Jun Ichikawa,43899
KylePatrick Alvarez,127212
David Ayer,96811
David Ayer,135536
David Ayer,115210
David Ayer,49314
David Ayer,59016
Anton Corbijn,112940
Anton Corbijn,80126
Anton Corbijn,55444
Martin Curland,82608
John Hillcoat,63072
John Hillcoat,96432
John Hillcoat,39381
OlParker,43744
WladyslawStarewicz,83603
Billy Kent,46574
Laurie Collyer,47978
AshBrannon,53460
 ChrisBuck,53460
JonPoll,54281
Sam Fell,96281
Sam Fell,48982
Petra Epperlein,32022
Michael Tucker,32022
Christian Carion,40414
Judy Irving,32582
JavierSoto,97757
RobertBen Garant,51088
RobertBen Garant,54732
JoelBender,51304
Greg Coolidge,48520
MartinMcDonagh,57669
MartinMcDonagh,97306
MartinMcDonagh,62115
Marc Rothemund,43376
KirstenSheridan,55872
 JamesMcTeigue,54771
Scott Frank,52241
Jason Reitman,56367
Jason Reitman,91622
Jason Reitman,72011
Jason Reitman,119068
Jason Reitman,44195
Allen Coulter,75341
Allen Coulter,47950
ZakPenn,59721
Wendy Apple,42677
Luc Jacquet,34072
Elizabeth Allen Rosenbaum,44225
Oskar Roehler,48660
ChristopherBrowne,32302
JessicaBendinger,45221
Diane English,61361
ColinBrady,48159
 Christopher Reeve,48159
 DanielSt.Pierre,48159
Darren LynnBousman,55577
Darren LynnBousman,48877
Darren LynnBousman,39446
Q. AllanBrocka,60086
MichaelSpierig,114935
MichaelSpierig,73268
PeterSpierig,114935
PeterSpierig,73268
JamesMcTeigue,72489
JamesMcTeigue,93982
JamesMcTeigue,134246
JamesMcTeigue,44191
Lee Unkrich,78499
PaulProvenza,34338
Jeff Feuerzeig,161336
Jeff Feuerzeig,44633
Hoyt Yeatman,70697
Henry Alex Rubin,34153
 Dana AdamShapiro,34153
David LaChapelle,33838
RupertMurray,44511
PradeepSarkar,33688
RobertBrinkmann,106397
Doug Atchison,44709
Scott Glosserman,54910
CarlosSaldanha,69644
CarlosSaldanha,86298
CarlosSaldanha,110655
CarlosSaldanha,44022
Marilyn Agrelo,33639
RyanMurphy,80551
RyanMurphy,111529
RyanMurphy,48560
Hiroyuki Imaishi,62331
MichaelMatheson,92496
MichaelMatheson,92494
James Gunn,112852
James Gunn,85401
James Gunn,44828
 JohnStevenson,59784
WilliamBrentBell,151639
WilliamBrentBell,44731
Pete Travis,96737
Pete Travis,58103
Shane Acker,71057
Shane Acker,115881
Larry Charles,69784
Larry Charles,59126
Larry Charles,94677
Larry Charles,48385
Scott Wiper,52717
Cory Edwards,42734
 Todd Edwards,42734
 Tony Leech,42734
Chris Carter,60760
Niall Johnson,42197
Daniel Grou,81138
Hany Abu-Assad,41527
Josh Gordon,80166
Josh Gordon,52245
 WillSpeck,80166
 WillSpeck,52245
Liz Friedlander,44613
Stefen Fangmeier,49649
DavidMichael Latt,64997
Jonathan Dayton,95873
Jonathan Dayton,46578
 Valerie Faris,95873
 Valerie Faris,46578
Hunter Richards,43908
Steven Cantor,51127
Matthew Galkin,51127
Jimmy Hayward,78467
Jimmy Hayward,58299
SteveMartino,58299
Masaaki Yuasa,47404
Ben Affleck,97304
Ben Affleck,55290
Ben Affleck,80489
Mark Helfrich,55245
DanielSánchez Arévalo,61646
SteveBendelack,52694
KevinMunroe,88380
KevinMunroe,51939
GlenMorgan,50147
JimSonzero,43932
Andy Fickman,70305
Andy Fickman,99415
Andy Fickman,44193
Andy Fickman,55250
Andy Fickman,80858
Andy Fickman,132157
CarriePreston,140749
MattMaiellaro,52462
 Dave Willis,52462
RobertB. Weide,62113
RobertB. Weide,103444
DaveMeyers,50445
Nicholaus Goossen,42725
Zach Helm,55999
Marshall Curry,49225
Andrew Currie,53468
SusanneBier,50514
Gavin Hood,44204
Gavin Hood,68319
Gavin Hood,106002
MarcosSiega,59985
Louise Osmond,57972
 Jerry Rothwell,57972
SeanMcGinly,68444
FredSavage,54768
 Edgar Wright,52281
 Rob Zombie,52281
HowardMcCain,65982
DavidSilverman,54272
DavidSilverman,115877
DamiánSzifrón,43267
DamiánSzifrón,116897
Anne Fletcher,56949
Anne Fletcher,69406
Anne Fletcher,47382
Anne Fletcher,99106
Anne Fletcher,133798
J.A.Bayona,56339
J.A.Bayona,99145
ChristopherSmith,81516
ChristopherSmith,74228
ChristopherSmith,47937
DavidMoreau,53326
 XavierPalud,53326
Rod Hardy,55110
Xavier Gens,56156
Xavier Gens,66310
Anthony Leondis,64116
Tony Gilroy,67193
Tony Gilroy,55276
Tony Gilroy,91535
AaronSeltzer,43919
 Jason Friedberg,43919
MarcMoody,140751
Justin Chadwick,58154
Justin Chadwick,106839
Mat Whitecross,46559
Michael Winterbottom,46559
Justin Lo,130960
Ryan Fleck,47423
Kelly Reichardt,65418
Kelly Reichardt,50259
Nobuhiro Yamashita,50583
Declan Lowney,104078
Alex Garland,115713
Dwayne Carey-Hill,62956
Dwayne Carey-Hill,56251
Kentarô Ohtani,68137
MarkPalansky,58347
Timo Vuorensola,93805
Timo Vuorensola,39052
AdrienneShelly,50685
Paul Almond,50658
Paul Almond,97673
DitoMontiel,48856
GélaBabluani,48872
Tom Gustafson,68835
Mennan Yapo,51925
Goran Dukic,56715
David Leaf,48741
 JohnScheinfeld,48741
Lian Lunson,46561
Sam Dunn,46347
ScotMcFadyen,46347
 Jessica Joy Wise,46347
Andrew Leman,43832
Mark Andrews,95377
Mark Andrews,95167
 Andrew Jimenez,95377
Alex Gibney,60291
Alex Gibney,58191
Alex Gibney,127152
Mark Neveldine,68205
Mark Neveldine,92938
Mark Neveldine,71254
Mark Neveldine,47200
Brian Taylor,68205
Brian Taylor,92938
Brian Taylor,71254
Brian Taylor,47200
Ralph Arlyck,59669
Sylvain White,77364
Nacho Vigalondo,65642
RussellP.Marleau,70762
Kirk DeMicco,101142
Kirk DeMicco,60649
Jon Hurwitz,59022
Jon Hurwitz,93831
 HaydenSchlossberg,59022
 HaydenSchlossberg,93831
PierreSalvadori,51705
BryanBertino,59727
Gil Cates Jr.,78101
 JulieStevens,78101
SeijiMizushima,68959
Jaco Van Dormael,79357
Anthony Hemingway,92234
Heidi Ewing,89102
Heidi Ewing,47999
 Rachel Grady,89102
 Rachel Grady,47999
Jean-Baptiste Andrea,52606
ChrisPaine,45928
Kyle Newman,68659
Bruce Campbell,66427
Heitor Dhalia,56869
Heitor Dhalia,93242
MikeBarker,56633
Simon Hunter,61210
Justin Theroux,56908
SarahPolley,52967
SarahPolley,94931
SarahPolley,102588
HenrietteMantel,55156
SteveSkrovan,55156
Patrick Creadon,46850
Kirby Dick,44788
Taika Waititi,53189
Taika Waititi,86000
Rob Williams,140757
Rob Williams,127728
Rob Williams,140755
Rob Williams,99615
Rob Williams,72947
Rob Williams,140753
Philip G. Atwell,54775
Marty Callner,27922
Marty Callner,120805
Marty Callner,75440
JohnScheinfeld,83332
ColinStrause,56801
ColinStrause,82095
 GregStrause,56801
 GregStrause,82095
Shûsuke Kaneko,60609
MichaelSucsy,72367
MichaelSucsy,92509
Sam Garbarski,55417
Stanley Nelson,53024
JorgeBlanco,72701
 Javier Abad,72701
MarcosMartínez,72701
Aram Rappaport,102378
Michael Hofmann,85612
RobertShaye,51698
Eric Zala,69524
Bruce A. Evans,53129
Mitchell Lichtenstein,57910
Tony Jaa,67252
Panna Rittikrai,67252
Graham Annable,114552
AkivaSchaffer,54256
AkivaSchaffer,95720
AkivaSchaffer,159755
DonScardino,101283
Dan Klores,55851
 FisherStevens,55851
OrenMoverman,72479
Don Cheadle,152057
Tatia Rosenthal,74486
Christian Alvart,71135
Christian Alvart,76030
Phyllida Lloyd,91890
Phyllida Lloyd,60397
Patricia Riggen,58706
Jason Friedberg,57532
Jason Friedberg,50798
Jason Friedberg,80350
Jason Friedberg,61348
Jason Friedberg,129250
 AaronSeltzer,57532
 AaronSeltzer,50798
 AaronSeltzer,80350
 AaronSeltzer,61348
 AaronSeltzer,129250
EricSteel,48262
NicholasStoller,58998
NicholasStoller,111113
NicholasStoller,94266
NicholasStoller,78209
NicholasStoller,156609
Martin Weisz,51937
DerekSieg,79163
Duncan Jones,85414
Duncan Jones,68237
Duncan Jones,122890
AnnaBoden,80693
 Ryan Fleck,80693
Alex Rivera,72630
Joe Lynch,56336
Joe Lynch,109042
MichaelBlieden,59143
MichaelBlieden,74152
Alex Kendrick,64114
Alex Kendrick,48711
Alex Kendrick,93265
Alex Kendrick,141668
Craig Gillespie,55280
Craig Gillespie,111795
Craig Gillespie,89030
DavidPastor,73168
 ÀlexPastor,73168
Jens Lien,50011
Kent Jones,88682
 Yvan Attal,71823
 RandallBalsmeyer,71823
Shunji Iwai,71823
 Wen Jiang,71823
Shekhar Kapur,71823
 JoshuaMarston,71823
 NataliePortman,71823
Brett Ratner,71823
Brett Ratner,100083
VincentParonnaud,55442
MarjaneSatrapi,55442
CorneliuPorumboiu,54426
José Luis Guerín,61206
Tom Hooper,141749
Tom Hooper,99149
Tom Hooper,68194
Tom Hooper,81845
Lilly Wachowski,59037
 CeciliaPeck,49132
MarcoSchnabel,58315
KoenMortier,59814
Jon Cassar,78729
AmyBerg,48698
AmyBerg,97395
Jim FieldSmith,74946
BrianPercival,106441
Joel Anderson,80844
Seung-wan Ryoo,55684
Clayton Jacobson,50651
ScottStewart,73929
ScottStewart,86835
Nadine Labaki,57792
Joachim Trier,59519
Joachim Trier,90947
Sophie Fiennes,64278
Sophie Fiennes,100106
GaryShore,114795
Gareth Edwards,111364
Gareth Edwards,80917
Michael Arias,55167
Patrick Tatopoulos,65682
Sang-soo Hong,52617
Genndy Tartakovsky,97225
Genndy Tartakovsky,142997
AdamMason,64153
Ingo Rasper,140880
Kent Alterman,58156
Andrew O'Connor,62378
AdrianShergold,89870
AdrianShergold,74508
PhilippStölzl,75983
Phil Lord,71264
Phil Lord,93510
Phil Lord,108932
Phil Lord,112138
 ChristopherMiller,71264
 ChristopherMiller,93510
 ChristopherMiller,108932
 ChristopherMiller,112138
Edward Neumeier,64508
Jon Jones,89678
Asghar Farhadi,107555
Asghar Farhadi,89759
Asghar Farhadi,76111
Asghar Farhadi,102753
Drew Heriot,50703
Gary Hustwit,56563
StevenSchachter,70545
Diane Crespo,57453
