movieId,title,runtime,countries,year,plot
45722,Pirates of the Caribbean: Dead Man's Chest,151,[USA],2006,"Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones' service, as other friends and foes seek the heart for their own agenda as well."
45726,"You, Me and Dupree",110,[USA],2006,"A best man (Wilson) stays on as a houseguest with the newlyweds, much to the couple's annoyance."
45728,Clerks II,97,[USA],2006,A calamity at Dante and Randal's shops sends them looking for new horizons - but they ultimately settle at the fast food empire Mooby's.
45730,Lady in the Water,110,[USA],2006,"Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world."
45732,My Super Ex-Girlfriend,95,[USA],2006,"When a regular guy dumps a superhero for her neediness, she uses her powers to make his life a living hell."
45837,Let It Be,81,[UK],1970,"The filmed account of the Beatles's attempt to recapture their old group spirit by making a back to basics album, which instead drove them further apart."
45880,Marie Antoinette,123,"[USA, France, Japan]",2006,"The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 15 to her reign as queen at 19 and to the end of her reign as queen and ultimately the fall of Versailles."
45928,Who Killed the Electric Car?,92,[USA],2006,"A documentary that investigates the birth and death of the electric car, as well as the role of renewable energy and sustainable living in the future."
45942,"Mother and the Whore, The (Maman et la putain, La)",210,[France],1973,"In Paris, the pedantic Alexandre lives with his mate Marie in her apartment, an open relationship. Alexandre, who is idle and chauvinist, spends his days reading, drinking and shagging ..."
45950,"Inconvenient Truth, An",96,[USA],2006,Director Davis Guggenheim eloquently weaves the science of global warming with Al Gore's personal history and lifelong commitment to reversing the effects of global climate change in the most talked-about documentary at Sundance.
45969,Career Opportunities,83,[USA],1991,"Josie, the daughter of the town's wealthiest businessman, faces problems at home and wishes to leave home, but is disorientated. Her decision is finalized after she falls asleep in a Target..."
45987,Chuck Berry Hail! Hail! Rock 'n' Roll,120,[USA],1987,"This documentary covers the concert at the Fox Theatre in St. Louis, Missouri, to celebrate Chuck Berry's sixtieth birthday, and also discusses his life and career."
46062,High School Musical,98,[USA],2006,Troy and Gabriella - two teens who are worlds apart - meet at a karaoke contest and discover their mutual love for music.
46322,Jet Li's Fearless (Huo Yuan Jia),104,"[China, Hong Kong]",2006,"A biography of Chinese Martial Arts Master Huo Yuanjia, who is the founder and spiritual guru of the Jin Wu Sports Federation."
46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The)",104,[USA],2006,A teenager becomes a major competitor in the world of drift racing after moving in with his father in Tokyo to avoid a jail sentence in America.
46337,Garfield: A Tail of Two Kitties,78,"[UK, USA]",2006,"Jon and Garfield visit the United Kingdom, where a case of mistaken cat identity finds Garfield ruling over a castle. His reign is soon jeopardized by the nefarious Lord Dargis, who has designs on the estate."
46347,Metal: A Headbanger's Journey,96,[Canada],2005,"Sam Dunn is a 30-year old anthropologist who wrote his graduate thesis on the plight of Guatemalan refugees. Recenly he has decided to study the plight of a different culture, one he has ..."
46530,Superman Returns,154,[USA],2006,"Superman reappears after a long absence, but is challenged by an old foe who uses Kryptonian technology for world domination."
46544,Edward II,87,"[UK, Japan]",1991,"In this Derek Jarman version of Christopher Marlowe's Elisabethan drama, in modern costumes and settings, Plantagenet king Edward II hands the power-craving nobility the perfect excuse by ..."
46559,"Road to Guantanamo, The",95,[UK],2006,"Part drama, part documentary, The Road to Guantánamo focuses on the Tipton Three, a trio of British Muslims who were held in Guantanamo Bay for two years until they were released without charge."
46561,Leonard Cohen: I'm Your Man,105,[USA],2005,"A documentary on the legendary singer-songwriter, with performances by those musicians he has influenced."
46574,"OH in Ohio, The",88,[USA],2006,Priscilla Chase is a woman who has never had an orgasm.
46578,Little Miss Sunshine,101,[USA],2006,A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus.
46664,"Fallen Idol, The",95,[UK],1948,"A butler working in a foreign embassy in London falls under suspicion when his wife accidentally falls to her death, the only witness being an impressionable young boy."
46723,Babel,143,"[France, USA, Mexico]",2006,"Tragedy strikes a married couple on vacation in the Moroccan desert, touching off an interlocking story involving four different families."
46772,Strangers with Candy,97,[USA],2005,"A prequel to the critically acclaimed series featuring Jerri Blank, a 46-year-old ex-junkie, ex-con who returns to high school in a bid to start her life over."
46850,Wordplay,94,[USA],2006,An in-depth look at The New York Times' long-time crossword puzzle editor Will Shortz and his loyal fan base.
46855,Army of Shadows (L'armée des ombres),145,"[France, Italy]",1969,An account of underground resistance fighters in Nazi-occupied France.
46865,Little Man,98,"[USA, Canada]",2006,A wannabe dad mistakes a vertically challenged criminal on the lam as his newly adopted son.
46919,End of the Spear,108,[USA],2005,Two people come to the end of a spear in order to realize that the divisions between them are not real.
46948,Monster House,91,[USA],2006,"Three teens discover that their neighbor's house is really a living, breathing, scary monster."
46965,Snakes on a Plane,105,"[Germany, USA, Canada]",2006,"An FBI agent takes on a plane full of deadly and venomous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss."
46967,Scoop,96,"[UK, USA]",2006,"An American journalism student in London scoops a big story, and begins an affair with an aristocrat as the incident unfurls."
46970,Talladega Nights: The Ballad of Ricky Bobby,108,[USA],2006,"#1 NASCAR driver Ricky Bobby stays atop the heap thanks to a pact with his best friend and teammate, Cal Naughton, Jr. But when a French Formula One driver, makes his way up the ladder, Ricky Bobby's talent and devotion are put to the test."
46972,Night at the Museum,108,"[USA, UK]",2006,A newly recruited night security guard at the Museum of Natural History discovers that an ancient curse causes the animals and exhibits on display to come to life and wreak havoc.
46974,World Trade Center,129,[USA],2006,Two Port Authority police officers become trapped under the rubble of the World Trade Center.
46976,Stranger than Fiction,113,[USA],2006,"An IRS auditor suddenly finds himself the subject of narration only he can hear: narration that begins to affect his entire life, from his work, to his love-interest, to his death."
47044,Miami Vice,134,"[USA, Germany, Paraguay, Uruguay]",2006,"Based on the 1980s TV action/drama, this update focuses on vice detectives Crockett and Tubbs as their respective personal and professional lives become dangerously intertwined."
47092,On Dangerous Ground,82,[USA],1951,"Rough city cop Jim Wilson is disciplined by his captain and is sent upstate, to a snowy mountain town, to help the local sheriff solve a murder case."
47099,"Pursuit of Happyness, The",117,[USA],2006,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional endeavor.
47122,John Tucker Must Die,89,"[USA, Canada]",2006,Three ex-girlfriends of a serial cheater set up their former lover to fall for the new girl in town so they can watch him get his heart broken.
47124,"Ant Bully, The",88,[USA],2006,"After Lucas Nickle floods an ant colony with his watergun, he's magically shrunken down to insect size and sentenced to hard labor in the ruins."
47148,Mrs. Palfrey at the Claremont,108,"[UK, USA]",2005,"All but abandoned by her family in a London retirement hotel, an elderly woman strikes up a curious friendship with a young writer."
47152,Cria Cuervos,110,[Spain],1976,"In Madrid, the orphan sisters Irene, Ana and Maite are raised by their austere aunt Paulina together with their mute and crippled grandmother after the death of their mother and their ..."
47196,"Rainmaker, The",121,[USA],1956,Lizzie Curry is on the verge of becoming a hopeless old maid. Her wit and intelligence and skills as a homemaker can't make up for the fact that she's just plain plain! Even the town ...
47200,Crank,88,[USA],2006,Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.
47202,"Secret Life of Words, The",115,"[Spain, Ireland]",2005,"A hearing impaired factory worker gives up her first holiday in years and instead travels out to an oil rig, where she cares for a man suffering from severe burns."
47254,Chaos,106,"[Canada, UK, USA]",2005,"Two cops, a rookie and a grizzled vet, pursue an accomplished bank robber."
47261,"Night Listener, The",91,[USA],2006,"In the midst of his crumbling relationship, a radio show host begins speaking to his biggest fan, a young boy, via the telephone. But when questions about the boy's identity come up, the host's life is thrown into chaos."
47274,Murmur of the Heart (Le souffle au coeur),118,"[France, Italy, West Germany]",1971,"This is a jolly coming-of-age story about a 14-year-old boy named Laurent Chevalier who is growing up in bourgeois surroundings in Dijon, France. This is France in the mid-1950s rather than..."
47287,Compulsion,103,[USA],1959,Two wealthy law-school students go on trial for murder in this version of the Leopold-Loeb case.
47330,Dirty Mary Crazy Larry,93,[USA],1974,"Larry Rayder is an aspiring NASCAR driver, Deke Sommers is mechanic. As they feel they collectively are the best, the only thing that is holding them back is money to build the best vehicle..."
47382,Step Up,104,[USA],2006,"Tyler Gage receives the opportunity of a lifetime after vandalizing a performing arts school, gaining him the chance to earn a scholarship and dance with an up and coming dancer, Nora."
47384,Zoom,83,[USA],2006,Former superhero Jack is called back to work to transform an unlikely group of ragtag kids into superheroes at a private Academy.
47404,Mind Game,103,[Japan],2004,"The film follows Nishi, a loser who has a crush on his childhood girlfriend. After an encounter with the Japanese mafia, the film follows Nishi as he journeys to heaven and back, and ends ..."
47423,Half Nelson,106,[USA],2006,An inner-city junior high school teacher with a drug habit forms an unlikely friendship with one of his students after she discovers his secret.
47465,Tideland,120,"[UK, Canada]",2005,"Because of the actions of her irresponsible parents, a young girl is left alone on a decrepit country estate and survives inside her fantastic imagination."
47491,Adam's Apples (Adams æbler),94,"[Denmark, Germany]",2005,A neo-nazi sentenced to community service at a church clashes with the blindly devotional priest.
47493,Cabin in the Sky,98,[USA],1943,"A compulsive gambler dies during a shooting, but he'll receive a second chance to reform himself and to make up with his worried wife."
47518,Accepted,93,[USA],2006,"A high school slacker who's rejected by every school he applies to opts to create his own institution of higher learning, the South Harmon Institute of Technology, on a rundown piece of property near his hometown."
47606,Captain January,77,[USA],1936,"Shirley lives with a lighthouse keeper who rescued her when her parents drowned. A truant officer decides she should go to boarding school, but she's rescued by relatives. Buddy Ebsen dances At The Codfish Ball with Shirley."
47610,"Illusionist, The",110,"[USA, Czech Republic]",2006,"In turn-of-the-century Vienna, a magician uses his abilities to secure the love of a woman far above his social standing."
47629,The Queen,103,"[UK, USA, France, Italy]",2006,"After the death of Princess Diana, Queen Elizabeth II struggles with her reaction to a sequence of events nobody could have predicted."
47640,Beerfest,110,"[USA, Australia]",2006,"Two brothers travel to Germany for Oktoberfest, only to stumble upon a secret, centuries-old competition described as a Fight Club with beer games."
47714,Blithe Spirit,96,[UK],1945,"Adapted from a play by Noel Coward, Charles and his second wife Ruth, are haunted by the ghost of his first wife, Elvira. Medium Madame Arcati tries to help things out by contacting the ghost."
47721,"Red Balloon, The (Ballon rouge, Le)",34,[France],1956,A red balloon with a life of its own follows a little boy around the streets of Paris.
47728,Green for Danger,91,[UK],1947,"After the nurse who declares that a recent surgical death was a murder dies also, an enigmatic Scotland Yard inspector arrives to investigate."
47810,"Wicker Man, The",102,"[USA, Germany, Canada]",2006,"A sheriff investigating the disappearance of a young girl from a small island discovers there's a larger mystery to solve among the island's secretive, neo-pagan community."
47815,Crossover,95,[USA],2006,"A naturally talented basketball player, Noah Cruise is determined to become a doctor using his basketball scholarship to UCLA pre-med, rather than succumb to the lure of former sports agent..."
47894,"Wind That Shakes the Barley, The",127,"[Ireland, UK, Germany, Italy, Spain, France, Belgium, Switzerland]",2006,"Against the backdrop of the Irish War of Independence, two brothers fight a guerrilla war against British forces."
47937,Severance,96,"[UK, Germany, Hungary]",2006,During a team-building retreat in the mountains a group of sales representatives are hunted down one by one.
47950,Hollywoodland,126,[USA],2006,"A detective examines the mysterious death of George Reeves, the star of the television series Adventures of Superman (1952)."
47952,"Covenant, The",97,[USA],2006,Four young men who belong to a supernatural legacy are forced to battle a fifth power long thought to have died out. Another great force they must contend with is the jealousy and suspicion that threatens to tear them apart.
47978,SherryBaby,96,[USA],2006,Sherry tries to integrate again into society and become a good mother.
47997,Idiocracy,84,[USA],2006,"Private Joe Bauers, the definition of average American, is selected by the Pentagon to be the guinea pig for a top-secret hibernation program. Forgotten, he awakes five centuries in the future. He discovers a society so incredibly dumbed down that he's easily the most intelligent person alive."
47999,Jesus Camp,87,[USA],2006,A documentary on kids who attend a summer camp hoping to become the next Billy Graham.
48032,"Tiger and the Snow, The (La tigre e la neve)",110,[Italy],2005,A love-struck Italian poet is stuck in Iraq at the onset of an American invasion.
48043,"Fountain, The",96,"[USA, Canada]",2006,"As a modern-day scientist, Tommy is struggling with mortality, desperately searching for the medical breakthrough that will save the life of his cancer-stricken wife, Izzi."
48061,Snoopy Come Home,81,[USA],1972,Snoopy travels to see his sick former owner and then feels obliged to return to her permanently.
48082,"Science of Sleep, The (La science des rêves)",105,"[France, Italy]",2006,A man entranced by his dreams and imagination is love-struck with a French woman and feels he can show her his world.
48142,"Black Dahlia, The",121,"[Germany, USA, France]",2006,Two policemen see their personal and professional lives fall apart in the wake of the Black Dahlia murder investigation.
48159,Everyone's Hero,88,"[Canada, USA]",2006,A boy (Jake T. Austin) begins a grand journey to return Babe Ruth's baseball bat before the deciding game of the 1932 World Series comes to a close.
48165,"Seventh Continent, The (Der siebente Kontinent)",104,[Austria],1989,"A European family who plan on escaping to Australia, seem caught up in their daily routine, only troubled by minor incidents. However, behind their apparent calm and repetitive existence, they are actually planning something sinister."
48198,Streamers,118,[USA],1983,Four young soldiers waiting to be shipped to Viet Nam deal with racial tension and their own intolerance when one soldier reveals he's gay.
48231,Taxidermia,91,"[Hungary, Austria, France]",2006,"Three generations of men, including a pervert that constantly seeks for new kinds of satisfaction, an obese speed eater and a passionate embalmer."
48262,"Bridge, The",94,"[UK, USA]",2006,"People suffer largely unnoticed while the rest of the world goes about its business. This is a documentary exploration of the mythic beauty of the Golden Gate Bridge, the most popular ..."
48268,Empire Falls,197,[USA],2005,"A decaying New England town is the backdrop for its unique citizens, led by unassuming restaurant manager Miles Roby."
48301,"Private Life of Henry VIII, The",97,[UK],1933,Tells how King Henry VIII came to marry five more times after his divorce from his first wife.
48304,Apocalypto,139,[USA],2006,"As the Mayan kingdom faces its decline, the rulers insist the key to prosperity is to build more temples and offer human sacrifices. Jaguar Paw, a young man captured for sacrifice, flees to avoid his fate."
48319,Flyboys,140,"[UK, USA]",2006,"The adventures of the Lafayette Escadrille, young Americans who volunteered for the French military before the U.S. entered World War I, and became the country's first fighter pilots."
48322,Jackass Number Two,92,[USA],2006,"Chris Pontius, Johnny Knoxville, Steve-O, Bam Margera, and the whole crew return to the screen to raise the stakes higher than ever before."
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,84,"[USA, UK]",2006,"Kazakh TV talking head Borat is dispatched to the United States to report on the greatest country in the world. With a documentary crew in tow, Borat becomes more interested in locating and marrying Pamela Anderson."
48394,"Pan's Labyrinth (Laberinto del fauno, El)",118,"[Spain, Mexico, USA]",2006,"In the falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world."
48414,Open Season,83,[USA],2006,"Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters."
48501,G.O.R.A.,127,[Turkey],2004,A slick young Turk kidnapped by extraterrestrials shows his great « humanitarian spirit » by outwitting the evil commander-in-chief of the planet of G.O.R.A.
48516,"Departed, The",151,"[USA, Hong Kong]",2006,An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.
48518,"Texas Chainsaw Massacre: The Beginning, The",91,[USA],2006,"On one last road trip before they're sent to serve in Vietnam, two brothers and their girlfriends get into an accident that calls their local sheriff to the scene. Thus begins a terrifying experience where the teens are taken to a secluded house of horrors, where a young, would-be killer is being nurtured."
48520,Employee of the Month,103,[USA],2006,"A slacker competes with a repeat winner for the Employee of the Month title at work, in order to gain the affections of a new female employee."
48522,Stormbreaker (Alex Rider: Operation Stormbreaker),93,"[Germany, USA, UK]",2006,"After the death of his uncle, the 14-year-old schoolboy Alex Rider is forced by the Special OperationsDivision of Britain's secret intelligence service, MI6, for a mission which will save millions of lives."
48560,Running With Scissors,116,[USA],2006,"Young Augusten Burroughs absorbs experiences that could make for a shocking memoir: the son of an alcoholic father and an unstable mother, he's handed off to his mother's therapist, Dr. Finch, and spends his adolescent years as a member of Finch's bizarre extended family."
48591,"Grudge 2, The",102,"[USA, Japan]",2006,Three interwoven stories about a terrible curse. A young woman encounters a malevolent supernatural force while searching for her missing sister in Tokyo; a mean high school prank goes horribly wrong; a woman with a deadly secret moves into a Chicago apartment building.
48593,Man of the Year,115,[USA],2006,"A comedian who hosts a news satire program decides to run for president, and a computerized voting machine malfunction gets him elected."
48596,"Marine, The",92,[USA],2006,A group of diamond thieves on the run kidnap the wife of a recently discharged marine who goes on a chase through the South Carolinian wilderness to retrieve her.
48660,"Elementary Particles, The (Elementarteilchen)",113,[Germany],2006,"Based on Michel Houellebecq's controversial novel, this movie focuses on Michael and Bruno, two very different half-brothers and their disturbed sexuality. After a chaotic childhood with a ..."
48682,Offside,93,[Iran],2006,Struggle of Women in a country that excludes them from entering the stadiums.
48696,Little Children,136,[USA],2006,"The lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations in suburban Connecticut."
48698,Deliver Us from Evil,101,[USA],2006,"Documentary about Father Oliver O'Grady, a Catholic priest who was relocated to various parishes around the United States during the 1970s in an attempt by the Catholic Church to cover up his rape of dozens of children."
48711,Facing the Giants,111,[USA],2006,A losing coach with an underdog football team faces their giants of fear and failure on and off the field to surprising results.
48738,"Last King of Scotland, The",123,"[UK, Germany]",2006,Based on the events of the brutal Ugandan dictator Idi Amin's regime as seen by his personal physician during the 1970s
48741,"U.S. vs. John Lennon, The",99,[USA],2006,"A documentary on the life of John Lennon, with a focus on the time in his life when he transformed from a musician into an antiwar activist."
48744,Shortbus,101,[USA],2006,"A group of New Yorkers caught up in their romantic-sexual milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality."
48774,Children of Men,109,"[USA, UK]",2006,"In 2027, in a chaotic world in which women have become somehow infertile, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea."
48780,"Prestige, The",130,"[USA, UK]",2006,Two stage magicians engage in competitive one-upmanship in an attempt to create the ultimate stage illusion.
48783,Flags of Our Fathers,135,[USA],2006,"The life stories of the six men who raised the flag at The Battle of Iwo Jima, a turning point in WWII."
48791,Flicka,95,"[USA, UK]",2006,Young Katy claims a wild horse as her own -- an effort to prove to her father that she is capable of one day taking over the family ranch.
48817,Sleeping Dogs Lie (a.k.a. Stay),87,[USA],2006,A recently engaged woman's life is thrown into turmoil after confessing to her fiancé that she once experimented with bestiality.
48856,"Guide to Recognizing Your Saints, A",100,[USA],2006,"The movie is a coming-of-age drama about a boy growing up in Astoria, N.Y., during the 1980s. As his friends end up dead, on drugs or in prison, he comes to believe he has been saved from their fate by various so-called saints."
48872,13 Tzameti,93,[France],2005,"Sebastian, a young man, has decided to follow instructions intended for someone else, without knowing where they will take him. Something else he does not know is that Gerard Dorez, a cop ..."
48877,Saw III,108,"[USA, Canada]",2006,Jigsaw kidnaps a doctor to keep him alive while he watches his new apprentice put an unlucky citizen through a brutal test.
48972,Lunacy (Sílení),118,"[Czech Republic, Slovakia]",2005,"A man takes up residence with a mysterious marquis and is soon persuaded to enter into an asylum for preventative therapy. Things are not what they seem, and the marquis may be even more sinister than what the young man may've predicted."
48982,Flushed Away,85,"[UK, USA]",2006,"The story of an uptown rat that gets flushed down the toilet from his penthouse apartment, ending in the sewers of London, where he has to learn a whole new and different way of life."
48997,Perfume: The Story of a Murderer,147,"[Germany, France, Spain, USA]",2006,"Jean-Baptiste Grenouille, born with a superior olfactory sense, creates the world's finest perfume. His work, however, takes a dark turn as he searches for the ultimate scent."
49013,"Santa Clause 3: The Escape Clause, The",97,[USA],2006,"Santa, aka Scott Calvin, is faced with double-duty: how to keep his new family happy, and how to stop Jack Frost from taking over Christmas."
49132,Shut Up & Sing,93,[USA],2006,A documentary on the Dixie Chicks in the wake of singer Natalie Maines' anti-George W. Bush statement at a 2003 concert.
49220,For Your Consideration,86,[USA],2006,"Three actors learn that their respective performances in the film Home for Purim, a drama set in the mid-1940s American South, are generating award-season buzz."
49225,Street Fight,83,[USA],2005,"This documentary follows the 2002 mayoral campaign in Newark, New Jersey in which the Cory Booker attempted to unseat longtime mayor Sharpe James."
49265,Shooting Dogs (a.k.a. Beyond the Gates),115,"[UK, Germany]",2005,"In April 1994, after the airplane of the Hutu President of Rwanda is shot down, the Hutu militias slaughter the Tutsi population. In the Ecole Technique Officielle, the Catholic priest ..."
49272,Casino Royale,144,"[UK, Czech Republic, USA, Germany, Bahamas]",2006,"Armed with a licence to kill, Secret Agent James Bond sets out on his first mission as 007 and must defeat a weapons dealer in a high stakes game of poker at Casino Royale, but things are not what they seem."
49274,Happy Feet,108,"[Australia, USA]",2006,"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!"
49278,Déjà Vu (Deja Vu),126,"[USA, UK]",2006,"After a ferry is bombed in New Orleans, an A.T.F. agent joins a unique investigation using experimental surveillance technology to find the bomber, but soon finds himself becoming obsessed with one of the victims."
49280,Bobby,117,[USA],2006,"The story of the assassination of U.S. Senator Robert F. Kennedy who was shot in the early morning hours of June 5, 1968 in the Ambassador Hotel in Los Angeles, and 22 people in the hotel whose lives were never the same."
49284,10 Items or Less,82,[USA],2006,"An actor (Freeman) prepping for an upcoming role meets a quirky grocery clerk (Vega), and the pair hit the road to show one another their respective worlds."
49286,"Holiday, The",138,[USA],2006,"Two women troubled with guy-problems swap homes in each other's countries, where they each meet a local guy and fall in love."
49299,Luna de Avellaneda,143,"[Argentina, Spain]",2004,The story of a social and sports club in a Buenos Aires neighborhood and of those who try to save it from being closed.
49314,Harsh Times,116,[USA],2005,A tough-minded drama about two friends in South Central Los Angeles and the violence that comes between them.
49394,Simon of the Desert (Simón del desierto),43,[Mexico],1965,"Simon, a deeply religious man living in the 4th century, wants to be nearer to God so he climbs a column. The Devil wants him come down to Earth and is trying to seduce him."
49396,Tenacious D in The Pick of Destiny,93,"[USA, Germany]",2006,"In Venice Beach, naive Midwesterner JB bonds with local slacker KG and they form the rock band Tenacious D. Setting out to become the world's greatest band is no easy feat, so they set out to steal what could be the answer to their prayers -- a magical guitar pick housed in a rock-and-roll museum some 300 miles away."
49526,National Lampoon's Van Wilder: The Rise of Taj,97,[USA],2006,"Taj Mahal Badalandabad leaves Coolidge College behind for the halls of Camford University in England, where he looks to continue his education, and teach an uptight student how to make the most out of her academic career."
49528,Turistas,93,[USA],2006,A group of young backpackers' vacation turns sour when a bus accident leaves them marooned in a remote Brazilian rural area that holds an ominous secret.
49530,Blood Diamond,143,"[Germany, USA]",2006,"A fisherman, a smuggler, and a syndicate of businessmen match wits over the possession of a priceless diamond."
49647,Charlotte's Web,97,"[USA, Germany]",2006,"Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen."
49649,Eragon,104,"[USA, UK, Hungary]",2006,"In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realizes he's the one person who can defend his home against an evil king."
49651,Rocky Balboa,102,[USA],2006,"Thirty years after the ring of the first bell, Rocky Balboa comes out of retirement and dons his gloves for his final fight; against the reigning heavyweight champ Mason 'The Line' Dixon."
49688,"Dam Busters, The",105,[UK],1955,The story of how the British attacked German dams in WWII by using an ingenious technique to drop bombs where they would be most effective.
49772,"Painted Veil, The",125,"[China, USA, Canada]",2006,"A British medical doctor fights a cholera epidemic in a small Chinese village, while being trapped at home in a loveless marriage to an unfaithful wife."
49817,"Plague Dogs, The",103,"[UK, USA]",1982,Two dogs escape from a laboratory and are hunted as possible carriers of the bubonic plague.
49822,"Good Shepherd, The",167,[USA],2006,The tumultuous early history of the Central Intelligence Agency is viewed through the prism of one man's life.
49824,Dreamgirls,130,[USA],2006,"A trio of black female soul singers cross over to the pop charts in the early 1960s, facing their own personal struggles along the way."
49902,"Decameron, The (Decameron, Il)",112,"[Italy, France, West Germany]",1971,An adaptation of nine stories from Boccaccio's Decameron.
49910,Freedom Writers,123,"[Germany, USA]",2007,"A young teacher inspires her class of at-risk students to learn tolerance, apply themselves, and pursue education beyond high school."
49917,When the Levees Broke: A Requiem in Four Acts,255,[USA],2006,An examination of the U.S. government's role and its response to Hurricane Katrina.
49932,Inland Empire,180,"[France, Poland, USA]",2006,"As an actress starts to adopt the persona of her character in a film, her world starts to become nightmarish and surreal."
49957,"History Boys, The",109,[UK],2006,"An unruly class of gifted and charming teenage boys are taught by two eccentric and innovative teachers, as their headmaster pushes for them all to get accepted into Oxford or Cambridge."
49961,Notes on a Scandal,92,[UK],2006,"A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. However, her intentions with this new friend also go well beyond platonic friendship."
50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia),114,"[China, Hong Kong]",2006,"During China's Tang dynasty the emperor has taken the princess of a neighboring province as wife. She has borne him two sons and raised his eldest. Now his control over his dominion is complete, including the royal family itself."
50011,"Bothersome Man, The (Brysomme mannen, Den)",95,"[Norway, Iceland]",2006,In a strange city where every person seems content beyond reason a new man arrives in town and stirs up trouble by asking too many questions.
50064,"Good German, The",105,[USA],2006,"While in post-war Berlin to cover the Potsdam Conference, an American military journalist is drawn into a murder investigation which involves his former mistress and his driver."
50068,Letters from Iwo Jima,141,[USA],2006,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it."
50147,Black Christmas,84,"[USA, Canada]",2006,"An escaped maniac returns to his childhood home on Christmas Eve, which is now a sorority house, and begins to murder the sorority sisters one by one."
50160,Miss Potter,88,"[UK, USA, Isle Of Man]",2006,"The story of Beatrix Potter, the author of the beloved and best-selling children's book, The Tale of Peter Rabbit, and her struggle for love, happiness and success."
50162,Arthur and the Invisibles,94,[France],2006,"Ten-year-old Arthur, in a bid to save his grandfather's house from being demolished, goes looking for some much-fabled hidden treasure in the land of the Minimoys, a tiny people living in harmony with nature."
50189,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile),97,"[Canada, USA]",2006,"When Erik Stifler gets a free pass to do whatever he wants from his girlfriend, he and his two best friends head to see his cousin Dwight for the Naked Mile and a weekend they will never forget."
50245,Alice in the Cities (Alice in den Stadten),110,[West Germany],1974,A German journalist is saddled with a nine-year-old girl after encountering her mother at a New York airport.
50259,Old Joy,76,[USA],2006,Two old pals reunite for a camping trip in Oregon's Cascade Mountains.
50442,Alpha Dog,122,"[USA, Germany]",2006,"A drama based on the life of Jesse James Hollywood, a drug dealer who became one of the youngest men ever to be on the FBI's most wanted list."
50445,"Hitcher, The",84,[USA],2007,A serial killer pins his crimes on two college students who gave him a ride.
50514,After the Wedding (Efter brylluppet),120,"[Denmark, Sweden, UK, Norway]",2006,"A manager of an orphanage in India is sent to Copenhagen, Denmark, where he discovers a life-altering family secret."
50583,Linda Linda Linda,114,[Japan],2005,A music group of girls need to learn to play a song before the school festival.
50601,Bridge to Terabithia,96,"[USA, New Zealand]",2007,A preteen's life turns upside down when he befriends the new girl in school and they imagine a whole new fantasy world to escape reality.
50641,House (Hausu),88,[Japan],1977,"A schoolgirl and her six classmates travel to her aunt's country home, which tries to devour the girls in bizarre ways."
50651,Kenny,99,[Australia],2006,"From the biggest festival to the smallest church social, Kenny Smyth delivers porta-loos to them all. Ignored and unappreciated, he is one of the cogs in society's machinery; a knight in ..."
50658,49 Up,180,[UK],2005,"In 1964, to explore the adage Give me a child until he is seven and I will give you the man, World in Action filmed seven-year-olds. Every seven years, Michael Apted visits them. At 49, ..."
50685,Waitress,108,[USA],2007,"Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness."
50703,"Secret, The",90,"[Australia, USA]",2006,"Interviews with leading authors, philosophers, scientists, with an in-depth discussion of the Law of Attraction. The audience is shown how they can learn and use 'The Secret' in their everyday lives."
