actor,movieId
 Stephen Rannazzisi,49220
 Ed Begley Jr.,49220
 Eugene Levy,49220
 Chris Christie,49225
 Bill Bradley,49225
Jen Bluestein,49225
 Cory Booker,49225
 Louis Mahoney,49265
John Hurt,49265
 Hugh Dancy,49265
 Dominique Horwitz,49265
 Mads Mikkelsen,49272
 Judi Dench,49272
Daniel Craig,49272
 Eva Green,49272
 Lombardo Boyar,49274
Carlos Alazraqui,49274
 Johnny A. Sanchez,49274
 Jeffrey Garcia,49274
 Paula Patton,49278
Denzel Washington,49278
 Jim Caviezel,49278
 Val Kilmer,49278
 Emilio Estevez,49280
 Nick Cannon,49280
 Joy Bryant,49280
Harry Belafonte,49280
Morgan Freeman,49284
 Anne Dudek,49284
 Paz Vega,49284
 Jonah Hill,49284
Cameron Diaz,49286
 Kate Winslet,49286
 Jude Law,49286
 Jack Black,49286
 Valeria Bertuccelli,49299
 Mercedes Morán,49299
 Eduardo Blanco,49299
Ricardo Darín,49299
Christian Bale,49314
 Freddy Rodríguez,49314
 Eva Longoria,49314
 Chaka Forman,49314
Claudio Brook,49394
 Enrique Álvarez Félix,49394
 Silvia Pinal,49394
 Hortensia Santoveña,49394
Jack Black,49396
 Kyle Gass,49396
 JR Reed,49396
 Ronnie James Dio,49396
 Glen Barry,49526
 Daniel Percival,49526
 Lauren Cohan,49526
Kal Penn,49526
 Desmond Askew,49528
 Olivia Wilde,49528
 Melissa George,49528
Josh Duhamel,49528
Leonardo DiCaprio,49530
 Djimon Hounsou,49530
 Jennifer Connelly,49530
 Kagiso Kuypers,49530
Julia Roberts,49647
 Steve Buscemi,49647
 John Cleese,49647
 Oprah Winfrey,49647
 Sienna Guillory,49649
 Robert Carlyle,49649
Ed Speleers,49649
 Jeremy Irons,49649
Sylvester Stallone,49651
 Burt Young,49651
 Antonio Tarver,49651
 Geraldine Hughes,49651
 Ursula Jeans,49688
Michael Redgrave,49688
 Stanley Van Beers,49688
 Charles Carson,49688
 Alan David,49772
 Bin Wu,49772
 Bin Li,49772
Catherine An,49772
 James Bolam,49817
 Nigel Hawthorne,49817
John Hurt,49817
 Christopher Benjamin,49817
 Alec Baldwin,49822
 Tammy Blanchard,49822
Matt Damon,49822
 Angelina Jolie,49822
 Danny Glover,49824
 Eddie Murphy,49824
Jamie Foxx,49824
 Beyoncé Knowles,49824
 Jovan Jovanovic,49902
 Ninetto Davoli,49902
 Vincenzo Amato,49902
Franco Citti,49902
Hilary Swank,49910
 Patrick Dempsey,49910
 Scott Glenn,49910
 Imelda Staunton,49910
Darleen Asevedo,49917
 Justin Theroux,49932
 Karolina Gruszka,49932
Laura Dern,49932
 Jeremy Irons,49932
Samuel Anderson,49957
 James Corden,49957
 Stephen Campbell Moore,49957
 Richard Griffiths,49957
 Tom Georgeson,49961
 Michael Maloney,49961
Judi Dench,49961
 Cate Blanchett,49961
 Ye Liu,50005
 Jay Chou,50005
 Li Gong,50005
Yun-Fat Chow,50005
 Birgitte Larsen,50011
 Per Schaanning,50011
 Petronella Barker,50011
Trond Fausa,50011
 Cate Blanchett,50064
George Clooney,50064
 Beau Bridges,50064
 Tobey Maguire,50064
 Tsuyoshi Ihara,50068
 Kazunari Ninomiya,50068
 Ryô Kase,50068
Ken Watanabe,50068
 Mary Elizabeth Winstead,50147
 Lacey Chabert,50147
Katie Cassidy,50147
 Michelle Trachtenberg,50147
 Ewan McGregor,50160
Renée Zellweger,50160
 Barbara Flynn,50160
 Emily Watson,50160
 Penny Balfour,50162
 Ron Crawford,50162
 Mia Farrow,50162
Freddie Highmore,50162
 Christopher McDonald,50189
 Steve Talley,50189
 Jessy Schram,50189
John White,50189
 Edda Köchl,50245
 Lisa Kreuzer,50245
 Yella Rottländer,50245
Rüdiger Vogler,50245
 Tanya Smith,50259
 Robin Rosenberg,50259
Daniel London,50259
 Will Oldham,50259
 Matthew Barry,50442
Bruce Willis,50442
 Fernando Vargas,50442
 Emile Hirsch,50442
 Neal McDonough,50445
 Zachary Knighton,50445
Sean Bean,50445
 Sophia Bush,50445
 Tanya Sharma,50514
 Swini Khara,50514
 Neeral Mulchandani,50514
Mads Mikkelsen,50514
 Aki Maeda,50583
Doona Bae,50583
 Shiori Sekine,50583
 Yû Kashii,50583
 Zooey Deschanel,50601
 AnnaSophia Robb,50601
Josh Hutcherson,50601
 Robert Patrick,50601
 Miki Jinbo,50641
 Kumiko Ohba,50641
 Ai Matsubara,50641
Kimiko Ikegami,50641
Shane Jacobson,50651
 Alf Scerri,50651
 Chris Davis,50651
 Travis Golland,50651
 Jacqueline Bassett,50658
Bruce Balden,50658
 Andrew Brackfield,50658
 Symon Basterfield,50658
 Jeremy Sisto,50685
 Cheryl Hines,50685
 Nathan Fillion,50685
Keri Russell,50685
 Loral Langemeier,50703
 John Assaraf,50703
 Joe Vitale,50703
Bob Proctor,50703
 Jacqueline Bassett,50740
 Bruce Balden,50740
 Symon Basterfield,50740
Douglas Keay,50740
 Andrew Brackfield,50742
 Symon Basterfield,50742
 Jacqueline Bassett,50742
Bruce Balden,50742
Jennifer Garner,50792
 Timothy Olyphant,50792
 Sam Jaeger,50792
 Kevin Smith,50792
 Joseph Ruskin,50794
 Alex Rocco,50794
 Ray Liotta,50794
Ryan Reynolds,50794
 Jayma Mays,50798
Kal Penn,50798
 Jennifer Coolidge,50798
 Adam Campbell,50798
 Gabriel Macht,50802
 Mandy Moore,50802
Diane Keaton,50802
 Tom Everett Scott,50802
 Li Gong,50804
 Helena-Lia Tachovská,50804
Aaran Thomas,50804
 Gaspard Ulliel,50804
 Thandie Newton,50806
Eddie Murphy,50806
 Clifton Powell,50806
 Terry Crews,50806
 Friðrik Þór Friðriksson,50842
 Benedikt Erlingsson,50842
Jens Albinus,50842
 Peter Gantzler,50842
 Al Sunshine,50851
Jon Roberts,50851
 Sam Burstyn,50851
 Mickey Munday,50851
 Ian Holm,50872
Patton Oswalt,50872
 Brian Dennehy,50872
 Lou Romano,50872
 Cyril Descours,50912
Florence Muller,50912
 Bruno Podalydès,50912
 Leïla Bekhti,50912
 Virginia Madsen,50923
Billy Bob Thornton,50923
 Jasper Polish,50923
 Max Thieriot,50923
Samaire Armstrong,50954
 Kevin Zegers,50954
 Sherry Miller,50954
 Robert Joy,50954
 Jan Carson,51044
The Bonzo Dog Doo-Dah Band,51044
 Ivor Cutler,51044
 George Claydon,51044
Matt Long,51077
 Brett Cullen,51077
 Raquel Alessi,51077
 Peter Fonda,51077
 Caroline Dhavernas,51080
Chris Cooper,51080
 Laura Linney,51080
 Ryan Phillippe,51080
 Scott Porter,51084
 Nick Bacon,51084
 Andrew Wyatt,51084
Hugh Grant,51084
 Logan Lerman,51086
 Danny Huston,51086
Jim Carrey,51086
 Virginia Madsen,51086
Lennie Loftin,51088
 Danny DeVito,51088
 Robert Ben Garant,51088
 Niecy Nash,51088
 S. Epatha Merkerson,51091
 Justin Timberlake,51091
 Christina Ricci,51091
Samuel L. Jackson,51091
 Molly Shannon,51094
 Tom Cavanagh,51094
 Bridget Moynahan,51094
Heather Graham,51094
 David Lovering,51127
 Joey Santiago,51127
Frank Black,51127
 Kim Deal,51127
Sienna Miller,51174
 Guy Pearce,51174
 Jimmy Fallon,51174
 Hayden Christensen,51174
 Mark Sferrazza,51207
 Vic Noto,51207
 Bill Chepil,51207
Mike Lackey,51207
 Martin Freeman,51255
Simon Pegg,51255
 Robert Popper,51255
 Bill Nighy,51255
Chia-Hui Liu,51277
 Lieh Lo,51277
 Chia Yung Liu,51277
 Norman Chu,51277
 Misha Collins,51304
Laura Prepon,51304
 Patrick Bauchau,51304
 Emilie Jacobs,51304
 Donald Sutherland,51357
 Max von Sydow,51357
Stephen Rea,51357
 Jeffrey DeMunn,51357
 Laura Betti,51380
Hugh Griffith,51380
 Franco Citti,51380
 Ninetto Davoli,51380
 Jessica Biel,51412
 Thomas Kretschmann,51412
Nicolas Cage,51412
 Julianne Moore,51412
Jude Law,51418
 Robin Wright,51418
 Martin Freeman,51418
 Juliette Binoche,51418
Ioan Gruffudd,51471
 Romola Garai,51471
 Benedict Cumberbatch,51471
 Albert Finney,51471
 Anthony Edwards,51540
 Robert Downey Jr.,51540
Jake Gyllenhaal,51540
 Mark Ruffalo,51540
Tim Allen,51575
 Martin Lawrence,51575
 John Travolta,51575
 William H. Macy,51575
 Dominic West,51662
 Lena Headey,51662
Gerard Butler,51662
 David Wenham,51662
 Joely Richardson,51698
 Rhiannon Leigh Wryn,51698
 Timothy Hutton,51698
Chris O'Neil,51698
Audrey Tautou,51705
 Gad Elmaleh,51705
 Marie-Christine Adam,51705
 Vernon Dobtcheff,51705
Kang-ho Song,51709
 Hie-bong Byeon,51709
 Hae-il Park,51709
 Doona Bae,51709
 Elena Karam,51773
 Frank Wolff,51773
 Harry Davis,51773
Stathis Giallelis,51773
Anne Hathaway,51834
 James McAvoy,51834
 Julie Walters,51834
 James Cromwell,51834
 Jacinda Barrett,51884
 Irrfan Khan,51884
 Tabu,51884
Kal Penn,51884
 Julian McMahon,51925
Sandra Bullock,51925
 Courtney Taylor Burness,51925
 Shyann McClure,51925
 Michael Fairman,51927
 Donnie Wahlberg,51927
 Amber Valletta,51927
Ryan Kwanten,51927
 Don Cheadle,51931
 Jada Pinkett Smith,51931
Adam Sandler,51931
 Liv Tyler,51931
 Kate Mara,51935
 Danny Glover,51935
 Michael Peña,51935
Mark Wahlberg,51935
 Jay Acovone,51937
 Michael Bailey Smith,51937
 Archie Kao,51937
Cécile Breccia,51937
 Kevin Smith,51939
 Mako,51939
 Sarah Michelle Gellar,51939
Chris Evans,51939
 Jeff Daniels,52241
Joseph Gordon-Levitt,52241
 Isla Fisher,52241
 Matthew Goode,52241
 Jon Heder,52245
Will Ferrell,52245
 Amy Poehler,52245
 Will Arnett,52245
 Vanessa Ferlito,52281
 Rosario Dawson,52281
 Zoë Bell,52281
Kurt Russell,52281
 Matthew Josten,52287
 Jordan Fry,52287
 Daniel Hansen,52287
Angela Bassett,52287
Bo Svenson,52319
 Peter Hooten,52319
 Fred Williamson,52319
 Michael Pergolani,52319
 Michelle Yeoh,52328
Cillian Murphy,52328
 Troy Garity,52328
 Rose Byrne,52328
 Sidney Poitier,52378
 Stephen McNally,52378
 Linda Darnell,52378
Richard Widmark,52378
Boris Karloff,52435
 Giovanni Ribisi,52456
 Richard Portnow,52456
Halle Berry,52456
 Bruce Willis,52456
 David Morse,52458
Shia LaBeouf,52458
 Carrie-Anne Moss,52458
 Sarah Roemer,52458
 Moon Bloodgood,52460
Karl Urban,52460
 Russell Means,52460
 Clancy Brown,52460
 Dave Willis,52462
 Andy Merrill,52462
 Carey Means,52462
Dana Snyder,52462
 Fernando Rey,52528
Catherine Deneuve,52528
 Lola Gaos,52528
 Franco Nero,52528
Ken Barnett,52545
 Brian Letscher,52545
 Julianne Nicholson,52545
 Elizabeth Reaser,52545
Marion Cotillard,52579
 Sylvie Testud,52579
 Pascal Greggory,52579
 Emmanuelle Seigner,52579
 Rosamund Pike,52604
 Ryan Gosling,52604
 David Strathairn,52604
Anthony Hopkins,52604
 Natascha McElhone,52606
 Simon Pegg,52606
 Alice Eve,52606
David Schwimmer,52606
 Tae-woo Kim,52617
 Seon-mi Song,52617
 Hyun-jung Go,52617
Seung-woo Kim,52617
 Frank Whaley,52644
 Ethan Embry,52644
Kate Beckinsale,52644
 Luke Wilson,52644
 Ingrid Stassner,52666
Arno Frisch,52666
 Angela Winkler,52666
 Ulrich Mühe,52666
 Danielle Savre,52668
 Kelsey Keel,52668
 Adam Brody,52668
Elena Anaya,52668
 Preston Nyman,52694
 Lily Atkinson,52694
 Steve Pemberton,52694
Rowan Atkinson,52694
 Marcia Gay Harden,52712
 Chris Marquette,52712
Justin Chatwin,52712
 Margarita Levieva,52712
 Robert Mammone,52717
 Tory Mussett,52717
Steve Austin,52717
 Vinnie Jones,52717
 James Franco,52722
 Kirsten Dunst,52722
Tobey Maguire,52722
 Thomas Haden Church,52722
Steve Whitmire,52730
 Dave Goelz,52730
 Bill Barretta,52730
 Eric Jacobson,52730
Bruce Balden,52767
 Symon Basterfield,52767
 Jacqueline Bassett,52767
 Andrew Brackfield,52767
 Laurene Landon,52831
 Richard Roundtree,52831
Tom Atkins,52831
 Bruce Campbell,52831
 Tôru Furuya,52885
Megumi Hayashibara,52885
 Katsunosuke Hori,52885
 Kôichi Yamadera,52885
 Brian Aherne,52913
 Cary Grant,52913
Katharine Hepburn,52913
 Edmund Gwenn,52913
 Galina Tyunina,52950
Konstantin Khabenskiy,52950
 Mariya Poroshina,52950
 Vladimir Menshov,52950
Thomas Turgoose,52952
 Stephen Graham,52952
 Jo Hartley,52952
 Andrew Shim,52952
 Stacey LaBerge,52967
 Julie Christie,52967
Gordon Pinsent,52967
 Olympia Dukakis,52967
 Katherine Heigl,52973
Seth Rogen,52973
 Leslie Mann,52973
 Paul Rudd,52973
 Michelle Pfeiffer,52975
John Travolta,52975
 Amanda Bynes,52975
 Christopher Walken,52975
 Jeremy Renner,53000
 Harold Perrineau,53000
 Rose Byrne,53000
Robert Carlyle,53000
 Stanley Clayton,53024
 Janet Shular,53024
 Tim Carter,53024
Rebecca Moore,53024
 Mary Astor,53038
 Gene Raymond,53038
 Jean Harlow,53038
Clark Gable,53038
 Cameron Diaz,53121
 Eddie Murphy,53121
Mike Myers,53121
 Antonio Banderas,53121
 Gerard Hendrick,53123
 Hugh Walsh,53123
 Markéta Irglová,53123
Glen Hansard,53123
 Keira Knightley,53125
 Orlando Bloom,53125
 Geoffrey Rush,53125
Johnny Depp,53125
 William Hurt,53129
 Demi Moore,53129
 Dane Cook,53129
Kevin Costner,53129
 Carly Schroeder,53133
 Karl Girolamo,53133
 Christopher Shand,53133
Jesse Lee Soffer,53133
 Jane Curtin,53138
 Bob Newhart,53138
 Gabrielle Anwar,53138
Noah Wyle,53138
 Brian Sergent,53189
 Joel Tobeck,53189
 Jemaine Clement,53189
Loren Taylor,53189
 Amy Brenneman,53207
 Alicia Witt,53207
 Leelee Sobieski,53207
Al Pacino,53207
 Erica Ellis,53318
 Jay Bowen,53318
Michelle Ryan,53318
 Sean Biggerstaff,53318
 Brad Pitt,53322
 Matt Damon,53322
George Clooney,53322
 Michael Mantell,53322
 Michaël Cohen,53326
Olivia Bonamy,53326
 Maria Roman,53326
 Adriana Mocca,53326
Lauren German,53435
 Heather Matarazzo,53435
 Roger Bart,53435
 Bijou Phillips,53435
 Daniel Liu,53447
Gabe Nevins,53447
 Taylor Momsen,53447
 Jake Miller,53447
 Zooey Deschanel,53460
 Jeff Bridges,53460
Shia LaBeouf,53460
 Jon Heder,53460
 Michael Chiklis,53464
Ioan Gruffudd,53464
 Jessica Alba,53464
 Chris Evans,53464
Emma Roberts,53466
 Craig Gellis,53466
 Max Thieriot,53466
 Rich Cooper,53466
 Kevin Tyell,53468
Jan Skorzewski,53468
 Lynn Pendleton,53468
 Andy Parkin,53468
 Zoë Bell,53519
Kurt Russell,53519
 Vanessa Ferlito,53519
 Rosario Dawson,53519
Zach Grenier,53550
 Marshall Bell,53550
 Christian Bale,53550
 Toby Huss,53550
 Omar Sharif,53737
Peter O'Toole,53737
 Donald Pleasence,53737
 Tom Courtenay,53737
 Sayyid Qutb,53883
 Gilles Kepel,53883
 Osama bin Laden,53883
Ayman Al-Zawahiri,53883
Malcolm McDowell,53887
 Rachel Roberts,53887
 Ralph Richardson,53887
 Arthur Lowe,53887
Michael Moore,53894
 Tucker Albrizzi,53894
 Tony Benn,53894
 George W. Bush,53894
 Paul Birchard,53953
John Cusack,53953
 Walter Lewis,53953
 Margot Leicester,53953
 Keeley Hawes,53956
 Andy Nyman,53956
Matthew Macfadyen,53956
 Ewen Bremner,53956
 Maggie Q,53972
Bruce Willis,53972
 Justin Long,53972
 Timothy Olyphant,53972
 Eric Christian Olsen,53974
 Mandy Moore,53974
 John Krasinski,53974
Robin Williams,53974
 Lauren Graham,53993
 Morgan Freeman,53993
Steve Carell,53993
 Johnny Simmons,53993
 Josh Duhamel,53996
 Megan Fox,53996
Shia LaBeouf,53996
 Tyrese Gibson,53996
 Pruitt Taylor Vince,53999
 Michael Harney,53999
Elisha Cuthbert,53999
 Daniel Gillies,53999
 Jason Boyd,54001
 Richard Macklin,54001
Daniel Radcliffe,54001
 Harry Melling,54001
Adam Sandler,54004
 Jessica Biel,54004
 Kevin James,54004
 Dan Aykroyd,54004
 Dana Fuchs,54190
 Joe Anderson,54190
 Jim Sturgess,54190
Evan Rachel Wood,54190
Liza Minnelli,54220
 Wendell Burton,54220
 Tim McIntire,54220
 Lea Coco,54251
 Steve Fletcher,54251
Michael McMillian,54251
 Mo Quigley,54251
Andy Samberg,54256
 Jorma Taccone,54256
 Bill Hader,54256
 Danny McBride,54256
 David Kelly,54259
Ian McKellen,54259
 Alastair MacIntosh,54259
 Bimbo Hart,54259
 Rhona Mitra,54270
 Natassia Malthe,54270
Jason Behr,54270
 Elias Koteas,54270
 Yeardley Smith,54272
 Nancy Cartwright,54272
Dan Castellaneta,54272
 Julie Kavner,54272
 Abigail Breslin,54276
 Patricia Clarkson,54276
Catherine Zeta-Jones,54276
 Aaron Eckhart,54276
 Hope Davis,54281
 Robert Downey Jr.,54281
Anton Yelchin,54281
 Kat Dennings,54281
 Julia Stiles,54286
Matt Damon,54286
 Scott Glenn,54286
 David Strathairn,54286
 Skyler Shaye,54290
Logan Browning,54290
 Janel Parrish,54290
 Nathalia Ramos,54290
Daniel Auteuil,54328
 Dany Boon,54328
 Julie Gayet,54328
 Julie Durand,54328
 Dennis Farina,54331
Ben Kingsley,54331
 Téa Leoni,54331
 Luke Wilson,54331
 Marie-Josée Croze,54372
François Cluzet,54372
 Kristin Scott Thomas,54372
 André Dussollier,54372
 Martin Prikryl,54419
 Vít Klusák,54419
 Jaromír Kalina,54419
Varhan Orchestrovich Bauer,54419
Mircea Andreescu,54426
 Mirela Cioaba,54426
 Teodor Corban,54426
 Ion Sapdaru,54426
 Michael Cera,54503
Jonah Hill,54503
 Bill Hader,54503
 Christopher Mintz-Plasse,54503
 Mike Epps,54513
Don Cheadle,54513
 Chiwetel Ejiofor,54513
 Bruce McFee,54513
Chris Tucker,54648
 Jackie Chan,54648
 Max von Sydow,54648
 Hiroyuki Sanada,54648
 Maggie Q,54732
 George Lopez,54732
 Christopher Walken,54732
Dan Fogler,54732
Amanda Bynes,54734
 Matt Long,54734
 Sara Paxton,54734
 Jack Carpenter,54734
 Chris Cooper,54736
Jamie Foxx,54736
 Jason Bateman,54736
 Jennifer Garner,54736
 Anna Kendrick,54745
Nicholas D'Agosto,54745
 Candace Hammer,54745
 Utkarsh Ambudkar,54745
 Lochlyn Munro,54768
Cuba Gooding Jr.,54768
 Tamala Jones,54768
 Richard Gant,54768
 Jackson Bond,54771
 Jeremy Northam,54771
 Daniel Craig,54771
Nicole Kidman,54771
 Jason Statham,54775
 John Lone,54775
 Devon Aoki,54775
Jet Li,54775
 Alicia Keys,54780
 John Henry Cox,54780
 Donna Murphy,54780
Scarlett Johansson,54780
Malcolm McDowell,54785
 Brad Dourif,54785
 Tyler Mane,54785
 Daeg Faerch,54785
Kevin Bacon,54787
 Garrett Hedlund,54787
 Kelly Preston,54787
 Jordan Garrett,54787
Steve Wiebe,54881
 Walter Day,54881
 Mark Alpiger,54881
 Adam Wood,54881
 Angela Goethals,54910
Nathan Baesel,54910
 Scott Wilson,54910
 Robert Englund,54910
 Freddy Rodríguez,54995
 Josh Brolin,54995
 Marley Shelton,54995
Rose McGowan,54995
 Dallas Roberts,54997
 Logan Lerman,54997
 Christian Bale,54997
Russell Crowe,54997
 Stephen McHattie,54999
 Monica Bellucci,54999
Clive Owen,54999
 Paul Giamatti,54999
 Scott Mosier,55031
 Anthony Snitzer,55031
Kevin Smith,55031
 Jason Mewes,55031
Saoirse Ronan,55052
 Brenda Blethyn,55052
 Ailidh Mackay,55052
 Julia West,55052
 Amy Stewart,55063
 Louis Negin,55063
 Darcy Fehr,55063
Ann Savage,55063
 Laura Vasiliu,55069
Anamaria Marinca,55069
 Alexandru Potocean,55069
 Vlad Ivanov,55069
Campbell Scott,55071
 Ali Fadhil,55071
 Gerald Burke,55071
 Omar Fekeiki,55071
 Terence Stamp,55078
Julie Christie,55078
 Alan Bates,55078
 Peter Finch,55078
Tommy Lee Jones,55094
 Charlize Theron,55094
 Jason Patric,55094
 Susan Sarandon,55094
 Paul Rudd,55100
Michelle Pfeiffer,55100
 Saoirse Ronan,55100
 Stacey Dash,55100
 James Fraser,55110
 Christian Byers,55110
 Lee Cormie,55110
Daniel Radcliffe,55110
 Gordana Vukres,55116
 James Brolin,55116
 Richard Gere,55116
Terrence Howard,55116
 Mina E. Mina,55118
 Aleksandar Mikic,55118
 Sarah-Jeanne Labrosse,55118
Josef Altin,55118
Ralph Nader,55156
 Howard Zinn,55156
 Pat Buchanan,55156
 Eric Alterman,55156
 Yûsuke Iseya,55167
 Kankurô Kudô,55167
Kazunari Ninomiya,55167
 Yû Aoi,55167
 Michael Dixon,55207
Sean Biggerstaff,55207
 Emilia Fox,55207
 Stuart Goodwin,55207
Milla Jovovich,55232
 Oded Fehr,55232
 Ali Larter,55232
 Iain Glen,55232
 Troy Gentile,55245
Connor Price,55245
 Sasha Pieterse,55245
 Mackenzie Mowat,55245
Emile Hirsch,55247
 Marcia Gay Harden,55247
 William Hurt,55247
 Jena Malone,55247
Dwayne Johnson,55250
 Madison Pettis,55250
 Kyra Sedgwick,55250
 Roselyn Sanchez,55250
 Leehom Wang,55253
 Joan Chen,55253
 Wei Tang,55253
Tony Chiu Wai Leung,55253
 Frances Conroy,55259
 Ian McShane,55259
 Christopher Eccleston,55259
Alexander Ludwig,55259
 Jerry Stiller,55261
 Malin Akerman,55261
 Michelle Monaghan,55261
Ben Stiller,55261
Steve Carell,55267
 Juliette Binoche,55267
 Dane Cook,55267
 Alison Pill,55267
Owen Wilson,55269
 Adrien Brody,55269
 Jason Schwartzman,55269
 Amara Karan,55269
Joaquin Phoenix,55272
 Danny Hoch,55272
 Eva Mendes,55272
 Alex Veadov,55272
Jordi Mollà,55274
 Aimee King,55274
 Cate Blanchett,55274
 Laurence Fox,55274
 Sydney Pollack,55276
 Danielle Skraastad,55276
Tom Wilkinson,55276
 Michael O'Keefe,55276
 Paul Schneider,55280
 R.D. Reid,55280
Ryan Gosling,55280
 Emily Mortimer,55280
 Ben Foster,55282
 Danny Huston,55282
 Melissa George,55282
Josh Hartnett,55282
 Michelle Monaghan,55290
Casey Affleck,55290
 Ed Harris,55290
 Morgan Freeman,55290
Scott Speedman,55294
 Taryn Manning,55294
 Wes Bentley,55294
 Matt Frewer,55294
 Mary-Louise Parker,55363
Brad Pitt,55363
 Dustin Bollinger,55363
 Brooklynn Proulx,55363
Marianne Faithfull,55417
 Siobhan Hewlett,55417
 Predrag Manojlovic,55417
 Kevin Bishop,55417
 Simon Abkarian,55442
 Catherine Deneuve,55442
 Danielle Darrieux,55442
Chiara Mastroianni,55442
Sam Riley,55444
 Samantha Morton,55444
 Alexandra Maria Lara,55444
 Joe Anderson,55444
Maria Bello,55451
 Emily Blunt,55451
 Kathy Baker,55451
 Amy Brenneman,55451
 Tony Vogel,55498
 Michael Pitt,55498
Sei Ashina,55498
 Toni Bertorelli,55498
Baki Davrak,55555
 Tuncel Kurtiz,55555
 Cengiz Daner,55555
 Gürsoy Gemec,55555
 Sharon Leal,55566
 Janet Jackson,55566
 Malik Yoba,55566
Tyler Perry,55566
Tobin Bell,55577
 Betsy Russell,55577
 Costas Mandylor,55577
 Scott Patterson,55577
 Julian Firth,55652
 John Blundell,55652
Ray Winstone,55652
 Mick Ford,55652
 Seok-yong Jeong,55684
 Kil-kang Ahn,55684
 Richard Epcar,55684
Jae-mo Ahn,55684
 Jonathan Crosby,55687
 Anthony Brunelli,55687
 Elizabeth Cohen,55687
Amir Bar-Lev,55687
 Caio Junqueira,55721
 Milhem Cortaz,55721
Wagner Moura,55721
 André Ramiro,55721
 Sophie Okonedo,55732
 Bobby Coleman,55732
 Amanda Peet,55732
John Cusack,55732
John Heard,55757
 Mary Beth Hurt,55757
 Peter Riegert,55757
 Kenneth McMillan,55757
Denzel Washington,55765
 Russell Crowe,55765
 Chiwetel Ejiofor,55765
 Josh Brolin,55765
 Matthew Broderick,55768
 Patrick Warburton,55768
 Renée Zellweger,55768
Jerry Seinfeld,55768
 Albert Finney,55805
 Marisa Tomei,55805
Philip Seymour Hoffman,55805
 Ethan Hawke,55805
Mathieu Amalric,55814
 Emmanuelle Seigner,55814
 Marie-Josée Croze,55814
 Anne Consigny,55814
 Josh Brolin,55820
 Woody Harrelson,55820
 Javier Bardem,55820
Tommy Lee Jones,55820
 Mia Farrow,55830
Jack Black,55830
 Danny Glover,55830
 Yasiin Bey,55830
Bob Janoff,55851
 Burt Pugach,55851
 Linda Pugach,55851
 Sylvia Hoffman,55851
 Jonathan Rhys Meyers,55872
 Terrence Howard,55872
 Keri Russell,55872
Freddie Highmore,55872
 Arthur Kennedy,55895
 Martha Scott,55895
Humphrey Bogart,55895
 Fredric March,55895
 Ellen Crawford,55908
 Tony Todd,55908
 John Billingsley,55908
David Lee Smith,55908
 Michael Peña,55946
 Meryl Streep,55946
 Tom Cruise,55946
Robert Redford,55946
 Anthony Hopkins,55995
Robin Wright,55995
 John Bilezikjian,55995
 Paul Baker,55995
 Zach Mills,55999
 Dustin Hoffman,55999
 Natalie Portman,55999
Ted Ludzik,55999
 Robert Benz,56003
 Curtis Armstrong,56003
Carlos Amezcua,56003
 Todd Berger,56003
 Preston Foster,56015
 Coleen Gray,56015
 Neville Brand,56015
John Payne,56015
Ahmed Mahammed Abaka,56030
 Hawa Abaker,56030
 Sheikh Ahmed Mohamad Abakar,56030
 Hejewa Adam,56030
Chris Sharp,56069
 Puff Snooty,56069
 Kate Porterfield,56069
 Tess Porterfield Lovell,56069
 Ben Falcone,56079
 Roscoe Lee Browne,56079
 Danny Masterson,56079
Anna Faris,56079
Ricardo Darín,56095
 Valeria Bertuccelli,56095
 Germán Palacios,56095
 Carolina Pelleritti,56095
 Marcia Gay Harden,56145
 Laurie Holden,56145
 Andre Braugher,56145
Thomas Jane,56145
 Timothy Spall,56152
 James Marsden,56152
Amy Adams,56152
 Patrick Dempsey,56152
 Robert Knepper,56156
 Olga Kurylenko,56156
 Dougray Scott,56156
Timothy Olyphant,56156
 Lena Olin,56169
 Terrence Howard,56169
 Jessica Alba,56169
Hayden Christensen,56169
 Daniel Craig,56171
Nicole Kidman,56171
 Ben Walker,56171
 Dakota Blue Richards,56171
 Salli Richardson-Whitfield,56174
Will Smith,56174
 Alice Braga,56174
 Charlie Tahan,56174
Jason Lee,56176
 David Cross,56176
 Cameron Richardson,56176
 Jane Lynch,56176
Billy West,56251
 Katey Sagal,56251
 John DiMaggio,56251
 Tress MacNeille,56251
Zane Pais,56274
 Jack Black,56274
 Nicole Kidman,56274
 Susan Blackwell,56274
 Richard Gere,56286
 Christian Bale,56286
 Ben Whishaw,56286
Cate Blanchett,56286
 Philip Seymour Hoffman,56333
 Philip Bosco,56333
 Peter Friedman,56333
Laura Linney,56333
 Aleksa Palladino,56336
Erica Leerhsen,56336
 Texas Battle,56336
 Henry Rollins,56336
 Mabel Rivera,56339
 Roger Príncep,56339
Belén Rueda,56339
 Fernando Cayo,56339
 Michael Cera,56367
Ellen Page,56367
 Jason Bateman,56367
 Jennifer Garner,56367
 Rick Poynor,56563
 Wim Crouwel,56563
Manfred Schulz,56563
 Massimo Vignelli,56563
 Morgan Freeman,56587
 Sean Hayes,56587
 Beverly Todd,56587
Jack Nicholson,56587
 Shaun Toub,56607
 Atossa Leoni,56607
Khalid Abdalla,56607
 Sayed Jafar Masihullah Gharibzada,56607
 Gerard Butler,56633
